Run,Files,ID,ReadDir,Sample,Station,Depth,Size,Type,Paths,RenFiles,RenPaths,TrimmedFiles,TrimmedPaths,FilteredFiles,FilteredPaths,DereplicatedFiles
AH,5-1-B-500_S69_L001_R2_001.fastq.gz,5-1-B-500,2,5-1-B-500,5.1,B,500,Sample,Raw_AH/5-1-B-500_S69_L001_R2_001.fastq.gz,5-1-B-500_R2_ren.fastq.gz,RenamedSamples/5-1-B-500_R2_ren.fastq.gz,5-1-B-500_R2_trim.fastq.gz,TrimmedSamples/5-1-B-500_R2_trim.fastq.gz,5-1-B-500_R2_filt.fastq.gz,FilteredSamples/5-1-B-500_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-500_R2_derep.fastq.gz
AH,5-1-B-53_S71_L001_R1_001.fastq.gz,5-1-B-53,1,5-1-B-53,5.1,B,53,Sample,Raw_AH/5-1-B-53_S71_L001_R1_001.fastq.gz,5-1-B-53_R1_ren.fastq.gz,RenamedSamples/5-1-B-53_R1_ren.fastq.gz,5-1-B-53_R1_trim.fastq.gz,TrimmedSamples/5-1-B-53_R1_trim.fastq.gz,5-1-B-53_R1_filt.fastq.gz,FilteredSamples/5-1-B-53_R1_filt.fastq.gz,DereplicatedSamples/5-1-B-53_R1_derep.fastq.gz
AH,5-1-B-53_S71_L001_R2_001.fastq.gz,5-1-B-53,2,5-1-B-53,5.1,B,53,Sample,Raw_AH/5-1-B-53_S71_L001_R2_001.fastq.gz,5-1-B-53_R2_ren.fastq.gz,RenamedSamples/5-1-B-53_R2_ren.fastq.gz,5-1-B-53_R2_trim.fastq.gz,TrimmedSamples/5-1-B-53_R2_trim.fastq.gz,5-1-B-53_R2_filt.fastq.gz,FilteredSamples/5-1-B-53_R2_filt.fastq.gz,DereplicatedSamples/5-1-B-53_R2_derep.fastq.gz
AH,5-1-S-0-2_S68_L001_R1_001.fastq.gz,5-1-S-0-2,1,5-1-S-0-2,5.1,S,0.2,Sample,Raw_AH/5-1-S-0-2_S68_L001_R1_001.fastq.gz,5-1-S-0-2_R1_ren.fastq.gz,RenamedSamples/5-1-S-0-2_R1_ren.fastq.gz,5-1-S-0-2_R1_trim.fastq.gz,TrimmedSamples/5-1-S-0-2_R1_trim.fastq.gz,5-1-S-0-2_R1_filt.fastq.gz,FilteredSamples/5-1-S-0-2_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-0-2_R1_derep.fastq.gz
AH,5-1-S-0-2_S68_L001_R2_001.fastq.gz,5-1-S-0-2,2,5-1-S-0-2,5.1,S,0.2,Sample,Raw_AH/5-1-S-0-2_S68_L001_R2_001.fastq.gz,5-1-S-0-2_R2_ren.fastq.gz,RenamedSamples/5-1-S-0-2_R2_ren.fastq.gz,5-1-S-0-2_R2_trim.fastq.gz,TrimmedSamples/5-1-S-0-2_R2_trim.fastq.gz,5-1-S-0-2_R2_filt.fastq.gz,FilteredSamples/5-1-S-0-2_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-0-2_R2_derep.fastq.gz
AH,5-1-S-1-2_S67_L001_R1_001.fastq.gz,5-1-S-1-2,1,5-1-S-1-2,5.1,S,1.2,Sample,Raw_AH/5-1-S-1-2_S67_L001_R1_001.fastq.gz,5-1-S-1-2_R1_ren.fastq.gz,RenamedSamples/5-1-S-1-2_R1_ren.fastq.gz,5-1-S-1-2_R1_trim.fastq.gz,TrimmedSamples/5-1-S-1-2_R1_trim.fastq.gz,5-1-S-1-2_R1_filt.fastq.gz,FilteredSamples/5-1-S-1-2_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-1-2_R1_derep.fastq.gz
AH,5-1-S-1-2_S67_L001_R2_001.fastq.gz,5-1-S-1-2,2,5-1-S-1-2,5.1,S,1.2,Sample,Raw_AH/5-1-S-1-2_S67_L001_R2_001.fastq.gz,5-1-S-1-2_R2_ren.fastq.gz,RenamedSamples/5-1-S-1-2_R2_ren.fastq.gz,5-1-S-1-2_R2_trim.fastq.gz,TrimmedSamples/5-1-S-1-2_R2_trim.fastq.gz,5-1-S-1-2_R2_filt.fastq.gz,FilteredSamples/5-1-S-1-2_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-1-2_R2_derep.fastq.gz
AH,5-1-S-180_S63_L001_R1_001.fastq.gz,5-1-S-180,1,5-1-S-180,5.1,S,180,Sample,Raw_AH/5-1-S-180_S63_L001_R1_001.fastq.gz,5-1-S-180_R1_ren.fastq.gz,RenamedSamples/5-1-S-180_R1_ren.fastq.gz,5-1-S-180_R1_trim.fastq.gz,TrimmedSamples/5-1-S-180_R1_trim.fastq.gz,5-1-S-180_R1_filt.fastq.gz,FilteredSamples/5-1-S-180_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-180_R1_derep.fastq.gz
AH,5-1-S-180_S63_L001_R2_001.fastq.gz,5-1-S-180,2,5-1-S-180,5.1,S,180,Sample,Raw_AH/5-1-S-180_S63_L001_R2_001.fastq.gz,5-1-S-180_R2_ren.fastq.gz,RenamedSamples/5-1-S-180_R2_ren.fastq.gz,5-1-S-180_R2_trim.fastq.gz,TrimmedSamples/5-1-S-180_R2_trim.fastq.gz,5-1-S-180_R2_filt.fastq.gz,FilteredSamples/5-1-S-180_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-180_R2_derep.fastq.gz
AH,5-1-S-20_S65_L001_R1_001.fastq.gz,5-1-S-20,1,5-1-S-20,5.1,S,20,Sample,Raw_AH/5-1-S-20_S65_L001_R1_001.fastq.gz,5-1-S-20_R1_ren.fastq.gz,RenamedSamples/5-1-S-20_R1_ren.fastq.gz,5-1-S-20_R1_trim.fastq.gz,TrimmedSamples/5-1-S-20_R1_trim.fastq.gz,5-1-S-20_R1_filt.fastq.gz,FilteredSamples/5-1-S-20_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-20_R1_derep.fastq.gz
AH,5-1-S-20_S65_L001_R2_001.fastq.gz,5-1-S-20,2,5-1-S-20,5.1,S,20,Sample,Raw_AH/5-1-S-20_S65_L001_R2_001.fastq.gz,5-1-S-20_R2_ren.fastq.gz,RenamedSamples/5-1-S-20_R2_ren.fastq.gz,5-1-S-20_R2_trim.fastq.gz,TrimmedSamples/5-1-S-20_R2_trim.fastq.gz,5-1-S-20_R2_filt.fastq.gz,FilteredSamples/5-1-S-20_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-20_R2_derep.fastq.gz
AH,5-1-S-5_S66_L001_R1_001.fastq.gz,5-1-S-5,1,5-1-S-5,5.1,S,5,Sample,Raw_AH/5-1-S-5_S66_L001_R1_001.fastq.gz,5-1-S-5_R1_ren.fastq.gz,RenamedSamples/5-1-S-5_R1_ren.fastq.gz,5-1-S-5_R1_trim.fastq.gz,TrimmedSamples/5-1-S-5_R1_trim.fastq.gz,5-1-S-5_R1_filt.fastq.gz,FilteredSamples/5-1-S-5_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-5_R1_derep.fastq.gz
AH,5-1-S-5_S66_L001_R2_001.fastq.gz,5-1-S-5,2,5-1-S-5,5.1,S,5,Sample,Raw_AH/5-1-S-5_S66_L001_R2_001.fastq.gz,5-1-S-5_R2_ren.fastq.gz,RenamedSamples/5-1-S-5_R2_ren.fastq.gz,5-1-S-5_R2_trim.fastq.gz,TrimmedSamples/5-1-S-5_R2_trim.fastq.gz,5-1-S-5_R2_filt.fastq.gz,FilteredSamples/5-1-S-5_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-5_R2_derep.fastq.gz
AH,5-1-S-500_S62_L001_R1_001.fastq.gz,5-1-S-500,1,5-1-S-500,5.1,S,500,Sample,Raw_AH/5-1-S-500_S62_L001_R1_001.fastq.gz,5-1-S-500_R1_ren.fastq.gz,RenamedSamples/5-1-S-500_R1_ren.fastq.gz,5-1-S-500_R1_trim.fastq.gz,TrimmedSamples/5-1-S-500_R1_trim.fastq.gz,5-1-S-500_R1_filt.fastq.gz,FilteredSamples/5-1-S-500_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-500_R1_derep.fastq.gz
AH,5-1-S-500_S62_L001_R2_001.fastq.gz,5-1-S-500,2,5-1-S-500,5.1,S,500,Sample,Raw_AH/5-1-S-500_S62_L001_R2_001.fastq.gz,5-1-S-500_R2_ren.fastq.gz,RenamedSamples/5-1-S-500_R2_ren.fastq.gz,5-1-S-500_R2_trim.fastq.gz,TrimmedSamples/5-1-S-500_R2_trim.fastq.gz,5-1-S-500_R2_filt.fastq.gz,FilteredSamples/5-1-S-500_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-500_R2_derep.fastq.gz
AH,5-1-S-53_S64_L001_R1_001.fastq.gz,5-1-S-53,1,5-1-S-53,5.1,S,53,Sample,Raw_AH/5-1-S-53_S64_L001_R1_001.fastq.gz,5-1-S-53_R1_ren.fastq.gz,RenamedSamples/5-1-S-53_R1_ren.fastq.gz,5-1-S-53_R1_trim.fastq.gz,TrimmedSamples/5-1-S-53_R1_trim.fastq.gz,5-1-S-53_R1_filt.fastq.gz,FilteredSamples/5-1-S-53_R1_filt.fastq.gz,DereplicatedSamples/5-1-S-53_R1_derep.fastq.gz
AH,5-1-S-53_S64_L001_R2_001.fastq.gz,5-1-S-53,2,5-1-S-53,5.1,S,53,Sample,Raw_AH/5-1-S-53_S64_L001_R2_001.fastq.gz,5-1-S-53_R2_ren.fastq.gz,RenamedSamples/5-1-S-53_R2_ren.fastq.gz,5-1-S-53_R2_trim.fastq.gz,TrimmedSamples/5-1-S-53_R2_trim.fastq.gz,5-1-S-53_R2_filt.fastq.gz,FilteredSamples/5-1-S-53_R2_filt.fastq.gz,DereplicatedSamples/5-1-S-53_R2_derep.fastq.gz
AH,5-5-B-0-2_S88_L001_R1_001.fastq.gz,5-5-B-0-2,1,5-5-B-0-2,5.5,B,0.2,Sample,Raw_AH/5-5-B-0-2_S88_L001_R1_001.fastq.gz,5-5-B-0-2_R1_ren.fastq.gz,RenamedSamples/5-5-B-0-2_R1_ren.fastq.gz,5-5-B-0-2_R1_trim.fastq.gz,TrimmedSamples/5-5-B-0-2_R1_trim.fastq.gz,5-5-B-0-2_R1_filt.fastq.gz,FilteredSamples/5-5-B-0-2_R1_filt.fastq.gz,DereplicatedSamples/5-5-B-0-2_R1_derep.fastq.gz
AH,5-5-B-0-2_S88_L001_R2_001.fastq.gz,5-5-B-0-2,2,5-5-B-0-2,5.5,B,0.2,Sample,Raw_AH/5-5-B-0-2_S88_L001_R2_001.fastq.gz,5-5-B-0-2_R2_ren.fastq.gz,RenamedSamples/5-5-B-0-2_R2_ren.fastq.gz,5-5-B-0-2_R2_trim.fastq.gz,TrimmedSamples/5-5-B-0-2_R2_trim.fastq.gz,5-5-B-0-2_R2_filt.fastq.gz,FilteredSamples/5-5-B-0-2_R2_filt.fastq.gz,DereplicatedSamples/5-5-B-0-2_R2_derep.fastq.gz
AH,5-5-B-1-2_S87_L001_R1_001.fastq.gz,5-5-B-1-2,1,5-5-B-1-2,5.5,B,1.2,Sample,Raw_AH/5-5-B-1-2_S87_L001_R1_001.fastq.gz,5-5-B-1-2_R1_ren.fastq.gz,RenamedSamples/5-5-B-1-2_R1_ren.fastq.gz,5-5-B-1-2_R1_trim.fastq.gz,TrimmedSamples/5-5-B-1-2_R1_trim.fastq.gz,5-5-B-1-2_R1_filt.fastq.gz,FilteredSamples/5-5-B-1-2_R1_filt.fastq.gz,DereplicatedSamples/5-5-B-1-2_R1_derep.fastq.gz
AH,5-5-B-1-2_S87_L001_R2_001.fastq.gz,5-5-B-1-2,2,5-5-B-1-2,5.5,B,1.2,Sample,Raw_AH/5-5-B-1-2_S87_L001_R2_001.fastq.gz,5-5-B-1-2_R2_ren.fastq.gz,RenamedSamples/5-5-B-1-2_R2_ren.fastq.gz,5-5-B-1-2_R2_trim.fastq.gz,TrimmedSamples/5-5-B-1-2_R2_trim.fastq.gz,5-5-B-1-2_R2_filt.fastq.gz,FilteredSamples/5-5-B-1-2_R2_filt.fastq.gz,DereplicatedSamples/5-5-B-1-2_R2_derep.fastq.gz
AH,5-5-B-180_S84_L001_R1_001.fastq.gz,5-5-B-180,1,5-5-B-180,5.5,B,180,Sample,Raw_AH/5-5-B-180_S84_L001_R1_001.fastq.gz,5-5-B-180_R1_ren.fastq.gz,RenamedSamples/5-5-B-180_R1_ren.fastq.gz,5-5-B-180_R1_trim.fastq.gz,TrimmedSamples/5-5-B-180_R1_trim.fastq.gz,5-5-B-180_R1_filt.fastq.gz,FilteredSamples/5-5-B-180_R1_filt.fastq.gz,DereplicatedSamples/5-5-B-180_R1_derep.fastq.gz
AH,5-5-B-180_S84_L001_R2_001.fastq.gz,5-5-B-180,2,5-5-B-180,5.5,B,180,Sample,Raw_AH/5-5-B-180_S84_L001_R2_001.fastq.gz,5-5-B-180_R2_ren.fastq.gz,RenamedSamples/5-5-B-180_R2_ren.fastq.gz,5-5-B-180_R2_trim.fastq.gz,TrimmedSamples/5-5-B-180_R2_trim.fastq.gz,5-5-B-180_R2_filt.fastq.gz,FilteredSamples/5-5-B-180_R2_filt.fastq.gz,DereplicatedSamples/5-5-B-180_R2_derep.fastq.gz
AH,5-5-B-5_S86_L001_R1_001.fastq.gz,5-5-B-5,1,5-5-B-5,5.5,B,5,Sample,Raw_AH/5-5-B-5_S86_L001_R1_001.fastq.gz,5-5-B-5_R1_ren.fastq.gz,RenamedSamples/5-5-B-5_R1_ren.fastq.gz,5-5-B-5_R1_trim.fastq.gz,TrimmedSamples/5-5-B-5_R1_trim.fastq.gz,5-5-B-5_R1_filt.fastq.gz,FilteredSamples/5-5-B-5_R1_filt.fastq.gz,DereplicatedSamples/5-5-B-5_R1_derep.fastq.gz
AH,5-5-B-5_S86_L001_R2_001.fastq.gz,5-5-B-5,2,5-5-B-5,5.5,B,5,Sample,Raw_AH/5-5-B-5_S86_L001_R2_001.fastq.gz,5-5-B-5_R2_ren.fastq.gz,RenamedSamples/5-5-B-5_R2_ren.fastq.gz,5-5-B-5_R2_trim.fastq.gz,TrimmedSamples/5-5-B-5_R2_trim.fastq.gz,5-5-B-5_R2_filt.fastq.gz,FilteredSamples/5-5-B-5_R2_filt.fastq.gz,DereplicatedSamples/5-5-B-5_R2_derep.fastq.gz
AH,5-5-B-500_S83_L001_R1_001.fastq.gz,5-5-B-500,1,5-5-B-500,5.5,B,500,Sample,Raw_AH/5-5-B-500_S83_L001_R1_001.fastq.gz,5-5-B-500_R1_ren.fastq.gz,RenamedSamples/5-5-B-500_R1_ren.fastq.gz,5-5-B-500_R1_trim.fastq.gz,TrimmedSamples/5-5-B-500_R1_trim.fastq.gz,5-5-B-500_R1_filt.fastq.gz,FilteredSamples/5-5-B-500_R1_filt.fastq.gz,DereplicatedSamples/5-5-B-500_R1_derep.fastq.gz
AH,5-5-B-500_S83_L001_R2_001.fastq.gz,5-5-B-500,2,5-5-B-500,5.5,B,500,Sample,Raw_AH/5-5-B-500_S83_L001_R2_001.fastq.gz,5-5-B-500_R2_ren.fastq.gz,RenamedSamples/5-5-B-500_R2_ren.fastq.gz,5-5-B-500_R2_trim.fastq.gz,TrimmedSamples/5-5-B-500_R2_trim.fastq.gz,5-5-B-500_R2_filt.fastq.gz,FilteredSamples/5-5-B-500_R2_filt.fastq.gz,DereplicatedSamples/5-5-B-500_R2_derep.fastq.gz
AH,5-5-B-53_S85_L001_R1_001.fastq.gz,5-5-B-53,1,5-5-B-53,5.5,B,53,Sample,Raw_AH/5-5-B-53_S85_L001_R1_001.fastq.gz,5-5-B-53_R1_ren.fastq.gz,RenamedSamples/5-5-B-53_R1_ren.fastq.gz,5-5-B-53_R1_trim.fastq.gz,TrimmedSamples/5-5-B-53_R1_trim.fastq.gz,5-5-B-53_R1_filt.fastq.gz,FilteredSamples/5-5-B-53_R1_filt.fastq.gz,DereplicatedSamples/5-5-B-53_R1_derep.fastq.gz
AH,5-5-B-53_S85_L001_R2_001.fastq.gz,5-5-B-53,2,5-5-B-53,5.5,B,53,Sample,Raw_AH/5-5-B-53_S85_L001_R2_001.fastq.gz,5-5-B-53_R2_ren.fastq.gz,RenamedSamples/5-5-B-53_R2_ren.fastq.gz,5-5-B-53_R2_trim.fastq.gz,TrimmedSamples/5-5-B-53_R2_trim.fastq.gz,5-5-B-53_R2_filt.fastq.gz,FilteredSamples/5-5-B-53_R2_filt.fastq.gz,DereplicatedSamples/5-5-B-53_R2_derep.fastq.gz
AH,5-5-S-0-2_S82_L001_R1_001.fastq.gz,5-5-S-0-2,1,5-5-S-0-2,5.5,S,0.2,Sample,Raw_AH/5-5-S-0-2_S82_L001_R1_001.fastq.gz,5-5-S-0-2_R1_ren.fastq.gz,RenamedSamples/5-5-S-0-2_R1_ren.fastq.gz,5-5-S-0-2_R1_trim.fastq.gz,TrimmedSamples/5-5-S-0-2_R1_trim.fastq.gz,5-5-S-0-2_R1_filt.fastq.gz,FilteredSamples/5-5-S-0-2_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-0-2_R1_derep.fastq.gz
AH,5-5-S-0-2_S82_L001_R2_001.fastq.gz,5-5-S-0-2,2,5-5-S-0-2,5.5,S,0.2,Sample,Raw_AH/5-5-S-0-2_S82_L001_R2_001.fastq.gz,5-5-S-0-2_R2_ren.fastq.gz,RenamedSamples/5-5-S-0-2_R2_ren.fastq.gz,5-5-S-0-2_R2_trim.fastq.gz,TrimmedSamples/5-5-S-0-2_R2_trim.fastq.gz,5-5-S-0-2_R2_filt.fastq.gz,FilteredSamples/5-5-S-0-2_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-0-2_R2_derep.fastq.gz
AH,5-5-S-1-2_S81_L001_R1_001.fastq.gz,5-5-S-1-2,1,5-5-S-1-2,5.5,S,1.2,Sample,Raw_AH/5-5-S-1-2_S81_L001_R1_001.fastq.gz,5-5-S-1-2_R1_ren.fastq.gz,RenamedSamples/5-5-S-1-2_R1_ren.fastq.gz,5-5-S-1-2_R1_trim.fastq.gz,TrimmedSamples/5-5-S-1-2_R1_trim.fastq.gz,5-5-S-1-2_R1_filt.fastq.gz,FilteredSamples/5-5-S-1-2_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-1-2_R1_derep.fastq.gz
AH,5-5-S-1-2_S81_L001_R2_001.fastq.gz,5-5-S-1-2,2,5-5-S-1-2,5.5,S,1.2,Sample,Raw_AH/5-5-S-1-2_S81_L001_R2_001.fastq.gz,5-5-S-1-2_R2_ren.fastq.gz,RenamedSamples/5-5-S-1-2_R2_ren.fastq.gz,5-5-S-1-2_R2_trim.fastq.gz,TrimmedSamples/5-5-S-1-2_R2_trim.fastq.gz,5-5-S-1-2_R2_filt.fastq.gz,FilteredSamples/5-5-S-1-2_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-1-2_R2_derep.fastq.gz
AH,5-5-S-180_S77_L001_R1_001.fastq.gz,5-5-S-180,1,5-5-S-180,5.5,S,180,Sample,Raw_AH/5-5-S-180_S77_L001_R1_001.fastq.gz,5-5-S-180_R1_ren.fastq.gz,RenamedSamples/5-5-S-180_R1_ren.fastq.gz,5-5-S-180_R1_trim.fastq.gz,TrimmedSamples/5-5-S-180_R1_trim.fastq.gz,5-5-S-180_R1_filt.fastq.gz,FilteredSamples/5-5-S-180_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-180_R1_derep.fastq.gz
AH,5-5-S-180_S77_L001_R2_001.fastq.gz,5-5-S-180,2,5-5-S-180,5.5,S,180,Sample,Raw_AH/5-5-S-180_S77_L001_R2_001.fastq.gz,5-5-S-180_R2_ren.fastq.gz,RenamedSamples/5-5-S-180_R2_ren.fastq.gz,5-5-S-180_R2_trim.fastq.gz,TrimmedSamples/5-5-S-180_R2_trim.fastq.gz,5-5-S-180_R2_filt.fastq.gz,FilteredSamples/5-5-S-180_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-180_R2_derep.fastq.gz
AH,5-5-S-20_S79_L001_R1_001.fastq.gz,5-5-S-20,1,5-5-S-20,5.5,S,20,Sample,Raw_AH/5-5-S-20_S79_L001_R1_001.fastq.gz,5-5-S-20_R1_ren.fastq.gz,RenamedSamples/5-5-S-20_R1_ren.fastq.gz,5-5-S-20_R1_trim.fastq.gz,TrimmedSamples/5-5-S-20_R1_trim.fastq.gz,5-5-S-20_R1_filt.fastq.gz,FilteredSamples/5-5-S-20_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-20_R1_derep.fastq.gz
AH,5-5-S-20_S79_L001_R2_001.fastq.gz,5-5-S-20,2,5-5-S-20,5.5,S,20,Sample,Raw_AH/5-5-S-20_S79_L001_R2_001.fastq.gz,5-5-S-20_R2_ren.fastq.gz,RenamedSamples/5-5-S-20_R2_ren.fastq.gz,5-5-S-20_R2_trim.fastq.gz,TrimmedSamples/5-5-S-20_R2_trim.fastq.gz,5-5-S-20_R2_filt.fastq.gz,FilteredSamples/5-5-S-20_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-20_R2_derep.fastq.gz
AH,5-5-S-5_S80_L001_R1_001.fastq.gz,5-5-S-5,1,5-5-S-5,5.5,S,5,Sample,Raw_AH/5-5-S-5_S80_L001_R1_001.fastq.gz,5-5-S-5_R1_ren.fastq.gz,RenamedSamples/5-5-S-5_R1_ren.fastq.gz,5-5-S-5_R1_trim.fastq.gz,TrimmedSamples/5-5-S-5_R1_trim.fastq.gz,5-5-S-5_R1_filt.fastq.gz,FilteredSamples/5-5-S-5_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-5_R1_derep.fastq.gz
AH,5-5-S-5_S80_L001_R2_001.fastq.gz,5-5-S-5,2,5-5-S-5,5.5,S,5,Sample,Raw_AH/5-5-S-5_S80_L001_R2_001.fastq.gz,5-5-S-5_R2_ren.fastq.gz,RenamedSamples/5-5-S-5_R2_ren.fastq.gz,5-5-S-5_R2_trim.fastq.gz,TrimmedSamples/5-5-S-5_R2_trim.fastq.gz,5-5-S-5_R2_filt.fastq.gz,FilteredSamples/5-5-S-5_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-5_R2_derep.fastq.gz
AH,5-5-S-500_S76_L001_R1_001.fastq.gz,5-5-S-500,1,5-5-S-500,5.5,S,500,Sample,Raw_AH/5-5-S-500_S76_L001_R1_001.fastq.gz,5-5-S-500_R1_ren.fastq.gz,RenamedSamples/5-5-S-500_R1_ren.fastq.gz,5-5-S-500_R1_trim.fastq.gz,TrimmedSamples/5-5-S-500_R1_trim.fastq.gz,5-5-S-500_R1_filt.fastq.gz,FilteredSamples/5-5-S-500_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-500_R1_derep.fastq.gz
AH,5-5-S-500_S76_L001_R2_001.fastq.gz,5-5-S-500,2,5-5-S-500,5.5,S,500,Sample,Raw_AH/5-5-S-500_S76_L001_R2_001.fastq.gz,5-5-S-500_R2_ren.fastq.gz,RenamedSamples/5-5-S-500_R2_ren.fastq.gz,5-5-S-500_R2_trim.fastq.gz,TrimmedSamples/5-5-S-500_R2_trim.fastq.gz,5-5-S-500_R2_filt.fastq.gz,FilteredSamples/5-5-S-500_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-500_R2_derep.fastq.gz
AH,5-5-S-53_S78_L001_R1_001.fastq.gz,5-5-S-53,1,5-5-S-53,5.5,S,53,Sample,Raw_AH/5-5-S-53_S78_L001_R1_001.fastq.gz,5-5-S-53_R1_ren.fastq.gz,RenamedSamples/5-5-S-53_R1_ren.fastq.gz,5-5-S-53_R1_trim.fastq.gz,TrimmedSamples/5-5-S-53_R1_trim.fastq.gz,5-5-S-53_R1_filt.fastq.gz,FilteredSamples/5-5-S-53_R1_filt.fastq.gz,DereplicatedSamples/5-5-S-53_R1_derep.fastq.gz
AH,5-5-S-53_S78_L001_R2_001.fastq.gz,5-5-S-53,2,5-5-S-53,5.5,S,53,Sample,Raw_AH/5-5-S-53_S78_L001_R2_001.fastq.gz,5-5-S-53_R2_ren.fastq.gz,RenamedSamples/5-5-S-53_R2_ren.fastq.gz,5-5-S-53_R2_trim.fastq.gz,TrimmedSamples/5-5-S-53_R2_trim.fastq.gz,5-5-S-53_R2_filt.fastq.gz,FilteredSamples/5-5-S-53_R2_filt.fastq.gz,DereplicatedSamples/5-5-S-53_R2_derep.fastq.gz
AH,generous-donor_S1_L001_R1_001.fastq.gz,generous-donor,1,generous-donor,NA,NA,NA,GD,Raw_AH/generous-donor_S1_L001_R1_001.fastq.gz,generous-donor_R1_ren.fastq.gz,RenamedSamples/generous-donor_R1_ren.fastq.gz,generous-donor_R1_trim.fastq.gz,TrimmedSamples/generous-donor_R1_trim.fastq.gz,generous-donor_R1_filt.fastq.gz,FilteredSamples/generous-donor_R1_filt.fastq.gz,DereplicatedSamples/generous-donor_R1_derep.fastq.gz
AH,generous-donor_S1_L001_R2_001.fastq.gz,generous-donor,2,generous-donor,NA,NA,NA,GD,Raw_AH/generous-donor_S1_L001_R2_001.fastq.gz,generous-donor_R2_ren.fastq.gz,RenamedSamples/generous-donor_R2_ren.fastq.gz,generous-donor_R2_trim.fastq.gz,TrimmedSamples/generous-donor_R2_trim.fastq.gz,generous-donor_R2_filt.fastq.gz,FilteredSamples/generous-donor_R2_filt.fastq.gz,DereplicatedSamples/generous-donor_R2_derep.fastq.gz
AH,Mock-Even_S89_L001_R1_001.fastq.gz,Mock-Even,1,Mock-Even,NA,NA,NA,Mock,Raw_AH/Mock-Even_S89_L001_R1_001.fastq.gz,Mock-Even_R1_ren.fastq.gz,RenamedSamples/Mock-Even_R1_ren.fastq.gz,Mock-Even_R1_trim.fastq.gz,TrimmedSamples/Mock-Even_R1_trim.fastq.gz,Mock-Even_R1_filt.fastq.gz,FilteredSamples/Mock-Even_R1_filt.fastq.gz,DereplicatedSamples/Mock-Even_R1_derep.fastq.gz
AH,Mock-Even_S89_L001_R2_001.fastq.gz,Mock-Even,2,Mock-Even,NA,NA,NA,Mock,Raw_AH/Mock-Even_S89_L001_R2_001.fastq.gz,Mock-Even_R2_ren.fastq.gz,RenamedSamples/Mock-Even_R2_ren.fastq.gz,Mock-Even_R2_trim.fastq.gz,TrimmedSamples/Mock-Even_R2_trim.fastq.gz,Mock-Even_R2_filt.fastq.gz,FilteredSamples/Mock-Even_R2_filt.fastq.gz,DereplicatedSamples/Mock-Even_R2_derep.fastq.gz
AH,Mock-Staggered_S90_L001_R1_001.fastq.gz,Mock-Staggered,1,Mock-Staggered,NA,NA,NA,Mock,Raw_AH/Mock-Staggered_S90_L001_R1_001.fastq.gz,Mock-Staggered_R1_ren.fastq.gz,RenamedSamples/Mock-Staggered_R1_ren.fastq.gz,Mock-Staggered_R1_trim.fastq.gz,TrimmedSamples/Mock-Staggered_R1_trim.fastq.gz,Mock-Staggered_R1_filt.fastq.gz,FilteredSamples/Mock-Staggered_R1_filt.fastq.gz,DereplicatedSamples/Mock-Staggered_R1_derep.fastq.gz
AH,Mock-Staggered_S90_L001_R2_001.fastq.gz,Mock-Staggered,2,Mock-Staggered,NA,NA,NA,Mock,Raw_AH/Mock-Staggered_S90_L001_R2_001.fastq.gz,Mock-Staggered_R2_ren.fastq.gz,RenamedSamples/Mock-Staggered_R2_ren.fastq.gz,Mock-Staggered_R2_trim.fastq.gz,TrimmedSamples/Mock-Staggered_R2_trim.fastq.gz,Mock-Staggered_R2_filt.fastq.gz,FilteredSamples/Mock-Staggered_R2_filt.fastq.gz,DereplicatedSamples/Mock-Staggered_R2_derep.fastq.gz
